"Sender" "Receiver"
"58" 1.81116707817546 0.75326738542658
"59" -0.0427612555700928 1.90506288786873
"60" -2.30461962377966 -0.349467661670666
"61" 1.62011183741645 -1.32142587448809
"62" -0.956760074761269 -1.07206720987414
"63" -2.32399813434989 0.83393119444143
"64" 1.19340115160003 0.682307925170341
"65" 1.38958747651883 0.0667374252664775
"66" -0.0561481439908265 0.766688168358614
"67" -0.851810198995172 1.44704993651273
"68" -0.90583578452149 -0.0931616335485932
"69" -0.974343215968774 0.472595315875282
"70" -3.26501951838786 0.852835710085655
"71" -0.886214140894245 0.301978906052029
"72" -1.63719405303776 -1.25391525773805
"73" 0.320844583522591 -1.00606756058487
"74" 0.571356504949357 -0.835367292837586
"75" -0.10520239221175 1.1405755493658
"76" -0.373535511462351 0.859449236399394
"77" 2.04758825353827 3.06224691763405
"78" 1.21473855548272 -0.715805287367222
"79" 0.173456244539937 -0.674053736485831
"80" 0.490147163579955 1.48206959240753
"81" -0.529739563613479 0.223597960289635
"82" 3.18210884026274 0.826651552654132
"83" 1.63530269189473 0.325824609062548
"84" 0.669853438047818 1.71776437518118
"85" 0.962090274488184 1.01744363266071
"86" -1.12348517524161 0.188036499821345
"87" -0.325274612781235 -0.982109958367011
"88" 1.13146025357751 1.55722264895617
"89" -0.934280198666172 1.6089190759086
"90" -0.109291720639499 2.06822794932339
"91" 2.09789003284903 -0.0158419013171907
"92" 0.637836915988614 -0.836747269409323
"93" -1.05201610062322 1.57667950553196
"94" -0.312838564391612 2.17427961523592
"95" -0.279268856368258 -0.532469391068835
"96" 1.35733239985701 0.626350204519591
"97" -0.0950707776143392 0.907328298607337
"98" -0.798681660547426 -1.55766221637397
"99" 0.658045290676709 -1.23475274026584
"100" 1.40988830818608 -0.265578935747666
"101" -1.6794484731482 -3.13143739356575
"102" -0.64539733067422 0.684483197850858
"103" 0.452360617481654 2.33678830498983
"104" 1.17811077191323 -0.661627657446378
"105" 1.25557888585584 0.645478309454528
"106" 0.318847193677368 -2.26642058141921
"107" -0.8507528923542 2.0307619903427
"108" -1.63498513252249 -3.12330208914266
"109" 0.680681022172859 2.63099475707377
"110" 0.0132455838785481 1.25936759111075
"111" 1.76812664037127 0.857282055455016
"112" -0.35857503030121 1.18868794461386
"113" 0.167972956312793 1.96920039257581
"114" -0.0149407511969928 0.128128397210967
"115" 0.971677224752658 -1.74441735815231
"116" -1.25223630334028 -0.551535716800542
"117" 0.708037137358422 0.292025559642845
"118" -0.10759150755234 0.0747105121673553
"119" 1.15422474254374 1.52144675822407
"120" 1.66899566276153 -1.13462110084839
"121" -0.437204791020926 1.18055005886939
"122" 0.528626393264902 -1.22359885558849
"123" 1.41119505176945 0.983315932138716
"124" -1.69320105529647 1.44208151926061
"125" -2.21906818066222 2.50281008219481
"126" 1.0254059669324 0.399628100164665
"127" 0.480485407703383 -1.7399658360806
"128" -1.40070149233276 -2.68301309986911
"129" -1.44716701455601 -1.45460519562344
"130" 0.0761524841314822 -2.24976446259051
"131" 1.00955616351648 -0.569253863211719
"132" 0.113284478063359 0.786205137803168
"133" 1.6587150119965 0.86508078760521
"134" -2.71857708277812 -2.95187939176217
"135" -0.166504436966245 0.168714173541008
"136" 0.191131241368019 1.0034364323245
"137" 0.485497827111824 1.12077810871654
"138" 1.84722645265205 -1.00619223884931
"139" 1.35713907175055 -1.7248740342072
"140" -1.47817506930828 -0.22685185066772
"141" -0.660621704557096 -1.54575618668323
"142" -0.222364887559632 -1.78034430249322
"143" 0.379357703666522 0.956886974037243
"144" -0.374265905107669 0.0300560170504841
"145" -0.36640116399693 -1.83221054650562
"146" -2.35472835598398 1.10868937348982
"147" -1.84279442702434 -3.43335628039388
"148" 0.541301943207222 -1.19895292959728
"149" 0.280833115086272 0.20714897777052
"150" 0.431708713558709 -0.467747594979094
"151" 1.53069772376667 1.48820529647405
"152" -0.585603265585996 -1.91094673687429
"153" -0.489405642060545 -0.607435894757687
"154" -0.49634908434625 -0.536084668568667
"155" 0.900752798361606 0.192468760845072
"156" -0.913712771245355 -0.055867307427875
"157" -0.282502868540814 -1.57862154957064
"158" 1.62282184423358 1.03345215074889
"159" 2.25491558899003 0.353337438248647
"160" 0.718139819239996 -0.535113439211085
"161" 0.241456741047617 -1.48714746075009
"162" 2.17813787005951 1.53550030428398
"163" 2.48451262904306 -0.168341676990873
"164" 0.679718995962679 -0.224165908238349
"165" -0.389882542370158 0.717914977083976
"166" 0.670857102390927 1.69920821485981
"167" 1.56313052010654 -2.28502459409975
"168" -1.68433423256337 -0.191083926069479
"169" 3.39804945298174 -0.818593510187855
"170" -1.30100672393717 0.976225383040284
"171" 2.17878782091753 -1.0114610975244
"172" -0.0170302693238454 -5.67641536017557
"173" -0.93673829549884 -0.409032316067925
"174" -1.07751441140848 -1.03609342272211
"175" -1.36525727047123 -0.585125580888123
"176" 2.12199518030712 -0.182494289073735
"177" 1.02689280084585 -0.990398644719798
"178" -0.224661549556432 0.658574860152846
"179" -0.256737058906426 0.940785023245286
"180" -1.89573678883555 -0.258641266195281
"181" -1.14971159258509 -2.95277190947592
"182" 0.649526733356506 0.0123398410244746
"183" -0.337328866934895 0.768310102073532
"184" 0.413331485217317 -0.00980391166283729
"185" 1.2405157402476 0.549419381835996
"186" 0.505294651935576 -0.899089693269852
"187" -0.283182966637172 -0.401010499600856
"188" -1.7532711334197 0.623139980062164
"189" -0.0996002306333461 -1.44339418391896
"190" -2.68279122767548 0.079582349806631
"191" -0.572671129717864 0.449433568491825
"192" 0.127964075790112 0.581201691501165
"193" -1.36727768302047 -1.15032244764346
"194" -1.16018111306819 -0.153573723727116
"195" 0.0217734198751102 0.967681128033386
"196" -5.09520832987367 -2.07834537505355
"197" -0.0998417437310074 1.4158424868333
"198" 1.10330763680948 0.723314811720549
"199" 0.874532656604623 -1.9125943810942
"200" 0.467588636558775 -0.56928230393054
"201" 1.43749282137411 -0.0764543387870742
"202" -1.45196386602488 -0.753335978558186
"203" -1.45350862012605 -1.18871364006432
"204" -1.1819167873352 0.116945822098002
"205" 0.0307437044764683 -2.17660463339424
"206" -0.921711682901885 -0.949492588597618
"207" -0.16243092346329 1.51516114110009
"208" -0.338216165651642 0.259079262688752
"209" -1.52801926793606 -0.961516414206114
"210" -3.09078836133006 0.80369992652959
"211" -0.780096281861215 -2.3631298899332
"212" -0.982608803012127 0.872364734180342
"213" 0.503871421453702 1.74677671947592
"214" -2.06429815919548 1.10929796336929
"215" -1.69555929725414 -2.96459489447041
"216" -2.41336829748697 0.499114878940773
"217" 1.30929186904224 -0.738237694692919
"218" -0.316355114307902 1.07386725609095
"219" -1.57456879626777 -3.4738720920641
"220" 1.54556794061348 -0.929264490672583
"221" -1.54423477450704 -2.44130008268462
"222" 1.16562494125275 -0.567841964685799
"223" 0.644056833359043 -2.34790035092354
"224" -0.100029150291158 -2.62574237886802
"225" 1.41534876726142 0.0952426002100081
"226" 2.10878261033796 -0.559529406182689
"227" 0.698370321179024 0.313041437531244
"228" 1.17211370642871 -2.83657219108441
"229" -0.823081933401148 0.872715470896518
"230" 0.0388726043581481 -0.576251671278346
"231" 0.544233806539665 -2.37865994931934
"232" 0.267515156141167 0.301418481838217
"233" 0.586654129916037 -1.00786761769589
"234" -0.0809862159476114 1.28098041786461
"235" -0.246168618460669 2.07480781886274
"236" -1.05163154608361 0.5108511770347
"237" 1.16081207596273 0.186042068204176
"238" 1.55510367767715 0.171633248101914
"239" -0.12312412249224 -2.08693070004141
"240" -0.493700962917813 0.183206536013352
"241" -0.701029338066661 2.08408353590713
"242" -1.00095911849622 0.806364587502824
"243" -0.755779314009059 0.380455250193407
"244" -2.41103588188482 -3.0637186031148
"245" 1.71425845001099 0.129594916939447
"246" -1.16509417209712 -0.668341794060416
"247" 1.40417057580951 1.10665161405136
"248" 0.0782663019570748 -1.03695672224119
"249" -0.202279602194072 -0.74699260947313
"250" 0.871228825287888 -1.86446337300714
"251" 0.901962726288215 -1.16837383292394
"252" -1.01791601372872 -0.85202727351605
"253" -0.996464263510439 -0.893164393187554
"254" 1.52914807794499 1.68181550930251
"255" -2.48656205944828 -1.42939890048113
"256" 0.0334126614135508 0.748305857352339
"257" 0.930858724466529 0.296962204612044
"258" -0.399169171987133 0.843762074138756
"259" -0.50479206498939 0.0115678361333819
"260" 0.252462225789979 -0.473575381569482
"261" -1.81775254994661 -1.93892890228858
"262" 1.5039052171243 -2.26777850280367
"263" -2.80192505237023 -2.89181924926729
"264" 1.52373175043114 -0.231791160763176
"265" -0.573271496092527 -1.52893433258341
"266" -1.44821724283067 -1.98669186136616
"267" -0.124404090827806 -0.239887204271592
"268" -0.520758549838341 -0.651642614611635
"269" 1.70463542630579 -0.654046170973849
"270" 2.1614419635698 -1.20525506020654
"271" 0.650742085087864 0.523551690179776
"272" 1.19589236543753 0.00168133448533347
"273" 1.07125488168476 -1.48761373248348
"274" -2.39961525890474 -1.61525830464221
"275" -0.215969428935593 0.129613146593994
"276" 0.422430519381939 -1.92880839574879
"277" 0.161547239798719 -0.680361508357388
"278" -1.24784511659448 -3.18257799396715
"279" -0.513849714546254 -2.42338966163354
"280" -2.00898912916628 0.293805478562304
"281" 1.643389797377 -0.380498950132793
"282" -0.207537900509664 -1.15699447789209
"283" -0.111617555274224 1.14055818960447
"284" -0.191203859100692 -1.02938625145412
"285" -2.08043176050975 -1.5193838143032
"286" -1.36275635100202 -2.1785115724462
"287" -1.28730760123462 0.639120141440607
"288" 5.80731017128799e-07 2.18869922303174
"289" 0.657305442344501 -0.464963560185527
"290" 0.282571814907109 1.66635223618537
"291" 0.234919929459319 -0.993122957329966
"292" -0.428030280779981 -1.59517996966288
"293" -1.76855094078552 -3.56561092036341
"294" -1.40798662647622 -0.218951661408074
"295" -0.376074162274396 -0.139874130069721
"296" 1.1261359888725 0.909788949482411
"297" -0.683716921802945 -0.808188174438513
"298" -1.09657028047034 -3.09191494444246
"299" 2.06733049205528 0.930343434828541
"300" 1.15021384272485 1.39127816497812
"301" 1.47712711194807 2.02387408423207
"302" -0.760292985591202 0.5253555181587
"303" -1.19788582871568 1.05847601118169
"304" -2.01459637312252 -1.0221201864785
"305" 1.24148803090032 -1.4414039791662
"306" 0.637454243271942 1.01483644717271
"307" 0.0455632981136257 1.41636624457567
"308" 0.201548249260354 -2.82113901581117
"309" 1.54507249368399 -1.39851679804855
"310" 0.212567069311836 1.96923284474955
"311" -0.991834063939036 -0.185900470931532
"312" 0.200861702587251 0.978400751997382
"313" 1.49213329041974 1.99866470949014
"314" -0.126459862966976 1.36844872756942
"315" 1.42884726831089 -0.523276254306315
"316" -0.79235410891375 -1.70874443583702
"317" 0.330491697668126 1.67245754044576
"318" -1.01551366803875 -1.32284156058403
"319" 0.942390637207807 -0.234295053521618
"320" -1.83595686083881 -0.483381239335233
"321" -0.298092537041088 -0.157951348008482
"322" -0.136379578571055 -0.648276254809488
"323" 2.35131033459407 -2.33757667831128
"324" 0.712097199600829 -1.34712260622041
"325" -0.853238283796107 -1.29483126921563
"326" 1.14338176493674 0.56602140214128
"327" -2.16560775495196 -0.205473543776647
"328" 0.464212412873036 1.83840529217627
"329" -0.612389891391719 0.9582141942034
"330" 2.39596515702917 1.59409919566081
"331" -1.82550770667333 -0.370692114871257
"332" -1.90043477611185 0.670920634366853
"333" -0.118680520470761 -0.282189769472902
"334" 2.01455788132792 -0.408115181197222
"335" 0.315294335189973 2.42257076842034
"336" 0.187475786811137 -0.41646095556868
"337" 0.104293257303049 -0.65390562773923
"338" 0.475325378607993 1.76624095577781
"339" -0.0338931744828843 -2.58558082352267
"340" 0.448860376682112 -1.70373378584629
"341" -0.0644726234530607 -2.71754066984746
"342" -0.727682271858975 0.494517447980122
"343" 1.00974771310607 -3.69484432516827
"344" -1.0726649953545 -0.775080332679381
"345" 0.538704449968048 1.96765061203385
"346" -2.17060699960503 -1.09242725132812
"347" -1.40701674397832 -3.22162335555969
"348" 1.53320913400549 -0.569792514110159
"349" 0.333738852728268 -3.56101617492117
"350" 1.73911778265614 0.933455308163958
"351" -4.49575757703748 1.68682675618934
"352" -3.33995357212549 1.97663407518073
"353" -1.62709131692441 1.06783797938981
"354" -3.07626415391564 -1.44467518631957
"355" -2.61688552553661 -2.40712735494385
"356" -3.14932966155482 -3.20434251895302
"357" -3.37888558514386 -0.604842143254803
"358" -4.74649610473693 -3.09063869490968
"359" -1.47986901933744 0.167104777275511
"360" -0.973637251243796 -0.704811102750578
"361" -3.19849534130251 -0.810481573810752
"362" -3.86027578748547 -1.80285825140903
"363" -1.53766489838272 -3.03933341104061
